"Zeit","Ort"
1.0069,0.77744
0.86777,0.95837
1.102,1.1107
0.98476,1.1886
0.97967,1.1951
1.0887,0.91264
0.86269,0.95813
0.99239,0.69988
1.0919,0.67135
1.0273,0.69134
0.95115,0.97563
1.1308,0.73569
0.94899,0.86982
0.93174,0.76389
0.9193,1.1198
1.1049,1.3609
0.99971,1.1915
0.80807,0.63834
0.97673,1.2661
0.97917,1.0547
1.087,1.2791
1.1887,0.91606
0.92781,1.1449
1.0761,0.8884
1.1409,1.0016
0.98754,0.59116
1.1243,0.98396
1.2074,0.82904
0.88093,0.86223
1.0051,0.89197
1.0382,1.3296
0.91231,1.0672
0.91877,0.90817
1.0457,0.59648
0.8842,0.60204
0.83025,1.0136
1.1863,0.95921
0.84182,0.50949
1.083,1.2303
0.84621,0.92166
0.84084,1.1917
0.95881,0.8386
1.1068,0.93364
1.1294,1.2819
1.1207,1.1061
0.93043,0.90593
0.97992,0.88104
0.95156,0.85846
0.88158,0.85053
0.95159,0.74496
1.138,0.94735
1.1864,1.1407
1.1112,1.186
0.95544,0.97431
1.1057,1.0723
0.75039,0.77719
1.0865,0.58648
0.9366,1.171
0.87252,1.209
0.93218,0.66945
1.0825,1.1177
0.94763,0.69394
0.90855,0.76626
1.1079,1.2366
0.8777,0.91031
1.1271,1.2474
0.93068,0.88096
0.9657,1.0841
1.0786,1.0724
0.84952,0.83635
1.0566,0.91984
1.0377,0.78554
0.9904,1.2278
1.1064,1.1136
1.014,0.58758
0.95311,0.70579
1.0701,0.94386
1.0921,0.90298
0.81283,0.89875
0.92294,1.2126
0.80742,0.92409
0.87059,1.1125
0.9788,1.0731
1.013,1.3821
1.0128,0.90736
0.93468,0.62563
0.99143,0.96418
0.94633,0.91641
1.118,1.2621
0.87262,0.98254
1.017,0.71592
1.0015,0.71198
1.1117,0.57752
1.0258,0.63478
0.93144,1.0272
0.95925,0.88504
0.94776,0.88496
1.0567,1.074
1.0513,1.0372
0.98996,1.1752
0.88564,0.61089
1.0054,1.4725
1.0876,1.4378
1.0226,1.0756
1.0477,0.9896
1.1038,0.97078
1.0692,1.2526
1.0917,0.82846
0.95808,1.2922
0.87733,1.0926
0.94595,1.2803
1.0004,1.1584
0.79286,1.0371
1.0966,1.0846
0.96307,1.1707
0.95181,1.2215
1.0051,0.60705
1.0586,1.0113
1.1296,0.74656
1.0964,0.9783
1.1171,1.1963
1.0758,1.2486
0.69105,1.1613
1.12,1.2237
1.0897,1.1361
0.84648,1.1075
1.007,0.9759
1.0787,0.82475
1.1543,0.95717
1.058,0.64623
1.0096,1.1531
0.95336,1.0467
1.0161,1.38
1.1543,1.1602
1.0845,0.80153
0.88001,1.1596
0.87884,1.2267
1.1515,0.85785
1.1069,1.0212
0.93402,1.2574
1.0632,1.257
0.92345,0.86599
0.96651,0.73405
1.02,1.1056
0.95156,1.2479
1.0123,1.0483
1.1595,1.0129
0.81852,1.5142
0.92508,1.1244
0.95643,1.5587
0.96198,0.8122
1.1022,1.3001
1.0356,0.90651
0.90538,0.8277
1.0145,1.0435
0.9804,0.7123
1.0608,0.95538
1.1252,0.92067
1.0149,0.74965
0.97303,0.87219
1.01,1.1093
0.77229,0.65012
0.84417,1.1622
1.0251,1.0283
1.0042,1.1956
1.069,0.9341
0.95084,0.90756
1.0991,0.96035
0.84448,0.81809
1.0578,1.414
1.0721,0.97008
0.97937,0.60668
1.0251,0.79754
0.9781,0.98625
0.90236,0.82618
1.0648,1.2177
1.1429,0.6019
1.1929,0.55973
0.90396,1.0803
0.95605,0.98548
0.94987,1.099
1.0572,1.303
0.87213,1.3226
1.1424,1.1772
1.0355,1.3842
1.1167,1.2095
1.0756,1.3783
0.75959,1.1374
1.0196,1.0241
1.088,0.87421
1.0083,0.71798
1.2174,1.1121
1.017,1.0338
0.96923,0.97928
0.90785,1.2175
0.94275,1.0944
0.87696,1.1964
0.93534,0.9865
0.94049,0.91657
0.96589,0.80703
1.0725,1.1696
0.84184,0.71968
0.95258,1.0259
0.85071,0.78301
1.0342,0.61402
0.87946,1.1693
1.1249,0.89769
1.1555,0.83765
0.88509,1.0476
0.91679,1.5187
0.96241,0.81423
1.1231,0.79671
1.1048,1.1405
0.90273,1.0155
0.82481,1.2859
0.8867,1.0427
0.96621,0.8094
0.96652,0.80588
1.1082,1.0559
1.1088,0.77822
1.0152,1.0612
0.93862,0.93715
1.0888,1.3934
0.89163,1.2229
0.84838,1.3544
0.99555,0.99034
1.12,1.018
0.75378,1.5392
0.85294,0.79224
0.94436,0.75573
0.83357,1.3643
0.9617,1.043
1.1169,0.8224
0.82599,1.3844
1.1038,0.98662
0.93709,0.87456
1.0697,1.4825
1.1406,1.2239
1.0786,1.2138
1.0865,0.80361
1.0065,1.0184
0.94033,0.88193
1.0308,1.0598
0.9756,1.389
0.87368,0.88847
1.0201,0.73321
0.9102,0.89483
0.89214,1.4846
0.9279,1.0886
0.83496,1.3197
1.1584,1.2389
0.68239,1.2035
0.96058,1.0152
0.98381,0.6466
1.1061,1.1631
0.99166,0.85382
1.0831,0.99602
0.96041,1.0826
1.2017,1.0403
0.95505,0.83459
1.3367,0.83559
0.94704,0.91385
0.93603,1.4263
0.98748,1.1925
1.111,0.49571
1.0024,1.271
1.0994,1.173
1.0054,1.1491
1.0359,0.86923
1.1303,1.2384
0.94649,0.89884
0.97232,1.348
0.90777,1.0983
1.1925,0.82501
1.233,0.95741
1.0139,0.94656
1.0537,1.0392
0.85426,1.2547
1.1223,0.78326
0.87548,1.0368
1.0582,0.91863
1.1366,0.98832
0.92099,0.87657
1.2116,1.0503
1.0245,0.7834
1.2129,1.091
1.0193,0.55572
1.0141,0.90749
1.1221,0.85772
1.0398,1.0606
0.86383,1.1298
1.0411,0.72147
0.99369,0.60277
0.9217,1.271
1.0931,1.0048
0.94019,0.95233
0.86369,0.74699
1.0086,0.62407
1.1412,1.118
1.1068,0.9299
0.9672,1.1
0.79789,0.79219
0.89302,1.1104
0.89042,1.4768
0.99837,0.84164
1.0546,0.86197
0.85307,0.74701
0.99331,1.1072
1.0279,1.2269
1.0428,0.6902
0.83775,0.95988
1.0488,0.95585
1.2116,0.78282
0.99717,1.08
0.9751,1.1336
0.91957,0.87216
1.1535,1.117
1.1366,1.1723
1.0459,0.9083
1.1375,1.0405
0.96633,0.81153
1.0371,0.99293
0.95742,1.2756
1.0919,0.92237
0.99497,0.73845
1.1036,1.2801
1.1217,1.156
0.86022,1.0108
0.99143,0.46266
0.86923,0.87585
0.98954,1.1998
1.0877,1.1581
0.90444,1.0764
1.143,0.7761
0.89227,1.119
0.99564,1.2166
0.88591,1.0768
1.0839,1.0834
1.0255,0.72644
0.94982,0.67491
1.1157,0.52881
1.0502,1.3152
0.97636,1.1748
1.0417,0.97837
0.85048,0.79983
1.0127,0.56314
0.93791,1.0172
0.94823,0.86871
0.98583,0.91697
0.93019,1.1023
1.1602,0.87429
1.0127,1.2903
1.1327,0.91981
0.90906,0.42514
0.93473,1.1858
1.0675,1.0615
1.0292,1.2437
1.1086,0.93749
1.0783,0.88491
0.98948,1.2414
1.052,0.76088
1.1378,1.0561
0.83726,0.77022
0.90252,1.1922
0.74605,0.88372
0.90652,0.64081
0.92809,1.1061
0.93007,0.76473
0.93979,1.3503
0.82333,1.0587
0.98446,0.94287
1.0921,1.3153
1.0105,0.86493
1.0677,0.95793
0.97147,0.96846
0.96936,0.99216
1.1862,0.95525
1.0519,0.98092
0.86944,1.0942
0.89397,1.2354
1.1843,1.2809
1.0549,1.269
1.0163,1.1963
1.1491,1.2928
1.1307,1.1245
0.98255,1.0647
0.94757,0.68692
0.88142,1.318
0.87733,0.92602
1.1592,0.92964
1.057,0.99525
1.089,1.07
0.99967,1.3948
1.1386,1.1702
1.0028,1.0118
1.1592,1.2722
0.92732,1.0156
0.87383,0.74678
1.1047,1.2339
0.98936,0.93597
0.80268,1.1516
1.0425,0.80644
0.98561,0.62115
0.83525,0.90694
1.0701,1.0382
0.96265,1.2084
1.1015,0.79944
0.92335,0.58679
0.98273,1.1086
1.1462,1.0628
1.099,1.052
0.98153,0.8216
1.1601,1.0833
1.2143,0.93292
1.0415,0.74726
0.90798,1.1964
0.90306,1.5632
1.0554,0.92931
1.0273,1.2707
0.99664,1.1794
0.98508,0.96912
1.0232,1.2967
1.1132,0.98766
0.9762,1.1351
1.1964,1.4568
1.0266,1.0974
1.2761,1.0179
0.93338,1.4383
0.88745,0.70526
1.0887,0.81491
0.88751,1.252
1.0289,1.2592
1.0074,1.0819
1.0367,1.1206
0.94797,0.55501
0.8408,1.008
0.90658,0.92191
0.88884,0.58214
0.81511,0.89127
1.1418,1.2065
1.08,0.80315
1.0687,1.0449
1.0153,1.5382
1.1781,0.86645
1.0641,1.1866
1.0876,0.98502
1.0715,1.205
0.87854,0.62287
0.96971,0.71349
1.0681,1.1228
0.85132,1.0574
0.97761,0.49369
1.0709,1.1822
1.0606,0.89802
0.86273,1.333
0.87702,1.0257
0.91002,1.0237
1.0945,0.96677
0.95543,1.1278
1.0993,1.282
1.0116,0.7817
1.0327,1.1434
1.0863,1.4498
0.95462,1.1205
0.93625,1.0702
0.8039,1.0546
1.209,0.92237
1.1736,0.92466
1.0278,0.89388
1.1186,0.96038
0.97053,1.1024
1.0181,0.84232
1.0131,1.0431
1.1487,1.3097
0.95693,1.1072
1.0298,1.1573
0.9824,1.1227
0.87928,1.1072
1.0812,0.83292
1.0072,0.95908
0.88527,1.3036
1.0788,1.0748
1.0396,0.84526
1.0693,0.83
1.0954,1.1326
1.0408,0.94574
0.97021,1.1722
0.99459,1.217
0.85405,0.96766
0.91048,1.0373
1.0476,0.86178
0.83547,1.4427
1.0499,1.223
1.0135,0.91
0.89234,1.0745
0.9623,0.89012
1.0034,1.1614
1.0065,0.61134
0.97673,1.1012
0.89978,1.4611
0.99016,1.3401
0.93101,0.83204
1.0392,0.64522
1.0041,1.2501
0.84182,1.026
1.0696,0.87142
1.0845,0.78588
0.95678,1.1686
1.0284,1.0633
0.94259,0.58262
1.0624,1.3712
0.97701,0.77704
1.0332,0.74939
0.8167,0.69095
1.0528,1.4377
1.2087,0.66063
1.2296,1.2808
0.96482,0.70572
1.0003,0.84087
1.008,1.0537
0.97619,1.1553
1.1364,1.0592
0.98758,0.96712
0.89976,1.2735
0.87454,1.1718
0.95677,0.6174
1.1632,1.0813
0.84582,0.91501
1.1463,0.79788
0.93255,1.1114
1.0008,1.1145
0.86061,0.93668
1.0743,0.57428
0.87129,1.1179
1.0288,1.0018
0.9373,1.1938
1.0458,0.86326
1.0531,0.99858
1.0053,1.2184
1.0116,1.1689
0.93676,1.1185
0.98647,0.87699
0.86556,0.93541
1.1012,0.96738
0.95404,0.90744
0.95602,0.8613
0.99444,1.2985
1.15,1.3588
1.0416,1.0879
1.1835,0.83885
1.0372,0.87066
1.1292,0.90078
1.0408,0.9435
0.92311,0.77983
1.0664,1.1603
0.94746,1.5073
1.1195,0.83134
1.0479,0.79213
1.0495,1.0035
1.0328,1.1491
0.91623,0.97709
1.0358,1.1138
0.98786,0.84942
1.0566,0.91905
1.0735,1.1725
0.82319,1.1307
0.91945,1.2951
0.96022,1.3113
0.99632,0.95859
0.97311,0.80916
0.916,0.88018
0.91358,1.0426
0.93634,1.1398
0.87467,1.2808
1.2068,1.0467
0.97541,0.70651
1.1394,0.84284
1.0433,0.61326
1.0419,0.99547
0.88999,1.0709
0.98925,1.063
0.91831,1.355
1.1367,0.95192
1.145,0.97703
1.0235,0.75034
0.91247,0.97128
1.0088,0.87848
0.95196,1.179
0.6717,0.90522
1.0954,1.1487
0.91932,0.91848
0.68398,0.82536
1.0361,1.0399
1.0772,1.3065
1.0414,1.1552
1.019,0.83889
1.0291,1.1227
1.1686,0.78708
0.76644,1.1265
1.0871,0.87521
1.0991,1.2522
1.1499,0.82602
1.1764,1.1802
0.91075,0.73922
0.82511,0.8583
1.0363,0.92758
1.1584,1.0115
0.83822,0.89074
0.80096,1.2181
0.86818,1.201
0.94594,0.97061
0.80714,0.94334
1.0806,0.91055
0.9955,1.1908
0.9713,0.96412
0.937,0.68908
0.98575,0.84136
0.76069,1.1946
1.0712,0.82335
1.0222,0.94376
1.1971,1.1486
1.0469,1.0248
1.0062,1.0985
0.93696,1.0235
1.1353,0.97584
1.1641,0.72309
1.1543,1.1139
0.97605,1.1378
1.1773,1.2255
1.0926,1.1711
1.0022,1.1046
1.0439,1.0237
1.0245,0.82905
0.97439,0.79805
0.97452,1.2357
1.0271,1.086
1.116,1.1569
0.97554,0.73952
0.82507,1.0772
0.98492,0.82769
1.1729,0.6651
1.1565,0.86198
1.0694,1.0566
1.0469,0.91441
0.85617,0.65217
1.0217,0.89625
1.0319,0.76011
0.79195,1.3448
0.91815,1.053
1.0481,1.0741
0.87975,0.7834
0.88657,1.2589
1.2289,1.1502
1.0381,0.97168
0.93639,0.81595
1.0629,0.92264
1.0959,0.84879
1.1904,1.0788
0.94988,1.109
0.98932,1.1613
0.90762,1.1332
0.87126,0.91059
1.0538,0.87034
1.1211,1.1211
1.0594,1.1837
0.84868,0.74334
1.0012,1.1146
0.9906,0.68511
0.90526,1.006
0.97165,1.0131
0.86055,0.91242
0.86416,0.80693
0.86395,1.1615
0.95402,0.7822
0.82164,1.0363
0.98755,1.1157
1.0756,0.91921
1.0354,1.3383
0.82713,1.1736
1.0283,1.302
1.0143,0.8304
0.90207,0.78904
1.0531,1.0108
1.0167,1.1347
0.95136,1.015
1.0199,1.2181
1.0137,0.53843
1.0266,1.2091
0.98285,1.3162
0.95663,1.323
1.0115,0.82187
1.1011,1.2484
0.68424,0.58924
1.1733,1.0253
1.0994,0.52035
1.1843,0.89029
0.97879,0.80699
1.0981,1.1166
1.0708,1.429
0.80309,1.238
1.0551,1.0557
0.92364,0.88347
0.93844,1.0352
1.0838,0.80288
0.86663,0.84577
0.9967,0.63486
0.9651,1.211
1.1462,1.356
1.0047,0.79189
1.0455,1.1972
0.90248,0.8963
0.90821,1.0503
0.84956,0.91117
0.87808,0.81734
1.0035,1.169
1.085,0.9521
1.1656,1.1834
0.90314,0.7546
0.8359,0.86428
0.97372,1.1191
1.0009,0.54327
1.0737,1.0495
1.0057,0.86093
1.0355,0.76813
0.94241,0.94838
1.0237,0.96121
0.91724,0.90424
0.91705,1.0923
0.96782,0.85764
0.90227,1.3333
0.91765,1.0536
1.0283,1.3033
1.1757,1.0328
0.93121,1.1681
1.027,0.91339
0.94599,0.7849
0.89652,1.0892
1.0093,0.76395
1.0256,1.0726
0.96868,1.4495
0.86419,1.1801
0.89694,0.9003
1.1922,1.3352
0.97194,1.1432
1.0127,0.85215
1.1937,0.75132
1.126,0.92631
0.87378,0.97893
0.94617,1.2249
0.98853,0.95945
0.86403,1.0737
0.99986,1.3086
0.9767,1.1694
1.1521,1.1335
0.94217,1.1393
0.91604,1.195
0.86292,1.0413
0.97357,1.2917
0.92927,0.75961
0.86185,1.2443
1.0625,1.0666
0.97063,0.98521
0.88085,0.96445
1.0204,0.70899
0.97861,0.90429
0.9634,1.0388
0.98447,1.2728
1.0186,0.76911
0.88454,1.144
1.0026,1.2671
1.0394,0.67732
1.106,0.5566
1.0603,0.64304
1.0006,1.0224
0.98276,1.1936
1.0874,1.2627
0.8633,0.98541
0.73294,0.84026
1.0152,1.1454
0.91225,0.97538
1.0286,1.3008
0.91528,1.0915
0.92651,1.1155
0.80352,0.95612
0.84255,0.93334
1.0289,0.70552
1.0388,0.94623
0.92215,1.2091
0.87444,0.77735
0.99279,1.0422
0.83168,0.87445
0.9567,1.4535
1.1275,1.1461
1.0398,1.0062
1.1019,0.84876
1.0774,0.94691
0.96508,1.2739
1.0048,0.85801
1.1253,1.2856
1.1925,1.404
1.0836,1.1438
1.0367,0.9675
0.99047,0.90004
0.99357,1.1475
1.1467,1.0178
0.79482,1.0911
1.1147,1.5513
0.95278,1.1285
0.88497,1.1931
0.83049,1.0572
1.0091,0.97376
0.84511,1.3148
1.0075,1.133
0.91112,1.0588
0.97601,0.81657
1.0522,0.40481
1.0284,0.99707
1.0526,0.97989
0.83165,1.2161
0.88516,1.0103
1.0753,1.3741
1.1427,0.93943
1.0996,1.2705
0.93751,1.06
0.99188,0.98066
0.90755,0.77374
1.1059,0.99837
0.91294,0.99384
0.88662,0.66848
1.0708,0.80509
1.1353,0.79643
1.1262,0.64862
0.86775,0.96694
1.1442,0.96061
0.87395,0.82298
1.0989,1.1049
0.85434,1.1355
0.90111,0.84559
0.90482,1.4216
0.88408,1.0935
1.0463,1.0826
1.0658,0.8555
1.0161,0.7304
1.2934,0.7254
0.92023,0.58987
1.0014,0.82406
0.94977,0.73544
1.0998,0.96619
1.0912,0.82836
0.83472,0.73816
1.055,0.9421
0.92867,0.87393
1.0454,1.0949
0.95753,0.75371
1.0992,0.7466
0.95702,1.1222
0.99348,1.0912
1.0135,0.83154
1.105,1.0189
0.85409,1.0331
1.1869,0.82183
1.0276,1.1
0.99288,1.2444
0.7222,0.93657
1.1283,0.78709
1.0156,0.83786
1.0526,0.99871
0.95757,0.77749
0.8931,0.80587
1.2092,0.81036
0.88104,0.89681
0.82429,0.92931
0.88463,1.0178
0.92318,1.0707
0.98449,1.1215
1.0076,1.3612
1.0896,0.87029
0.96642,1.3884
1.0986,1.0216
1.1049,0.8382
0.92159,1.0819
1.1006,0.6985
0.78103,1.1299
1.0356,0.80448
1.1169,1.5801
1.0811,1.1339
1.0531,0.79497
1.0084,1.0755
0.83871,1.0028
1.0373,1.0202
1.0566,1.204
1.1782,1.2258
1.1058,0.99405
1.0213,1.2056
1.0205,0.81495
1.2047,1.1932
1.0144,1.0389
0.9019,1.2603
1.0748,0.86604
1.2124,0.95102
1.2334,1.0647
1.1091,0.76809
1.0002,1.171
0.81981,1.0196
1.0453,0.98019
1.0167,0.66198
0.86448,0.95545
1.1438,0.92773
0.7177,0.91327
1.032,0.64742
1.0226,0.93369
1.2984,0.88255
1.0378,1.0635
0.9695,0.97139
0.94018,0.93804
1.0342,0.97866
0.92349,0.98092
1.0357,0.98294
1.0709,1.2819
1.0016,0.81295
0.90162,0.87754
0.9722,1.3356
0.84324,1.1125
0.99833,0.96534
0.95293,1.456
1.1592,0.8564
1.0285,1.0083
0.95916,1.0245
0.81964,1.005
1.0514,0.75187
0.98968,0.73562
1.0611,0.79832
1.0747,1.4201
0.94347,0.66039
0.97886,1.0109
0.99431,1.0235
1.0315,1.3748
0.9727,1.1479
1.0004,0.90054
0.96044,1.0214
0.97823,1.1637
0.99513,0.90229
1.1163,0.68305
0.91324,1.2773
0.89714,1.1127
0.80482,0.90667
1.0828,1.352
1.0038,0.8887
1.0173,1.0408
0.99254,0.84333
1.1529,0.80042
1.1037,0.94932
1.076,1.0583
0.9735,0.64309
1.1416,0.64179
0.99764,0.79199
0.91695,0.65807
0.89701,1.3439
1.1778,1.3135
1.0959,0.88738
0.94878,1.229
1.1206,0.79146
0.94789,0.93734
1.0358,1.0097
1.0043,1.0811
0.94842,1.1383
0.93761,1.089
0.92618,0.94602
0.82706,1.1495
1.1132,0.89019
1.0317,1.0704
1.0152,0.99248
0.87473,0.7289
1.0398,0.67508
1.0452,1.0887
0.92591,0.69229
0.99386,0.92222
1.2762,1.0904
0.88895,0.88482
0.83553,0.99471
1.018,0.81429
0.78335,1.0357
1.0377,0.85155
0.85264,0.8567
0.96604,1.2288
0.92147,1.0756
1.2434,0.94006
0.97338,0.64034
0.99628,0.79234
0.96413,0.96607
1.0179,1.0982
0.937,0.96455
0.88713,1.1797
1.1812,0.90083
0.82501,1.2573
0.91613,1.1317
0.9605,0.72214
0.87402,0.96965
0.98136,0.88347
1.1064,1.2645
0.85245,1.1251
0.85903,0.73692
0.99834,0.9194
1.1042,0.68933
0.98792,0.87486
0.99595,1.0938
1.0233,0.90015
0.84426,0.65147
0.96125,0.84971
1.0133,0.92037
1.0222,1.0481
1.0649,1.0357
1.3081,0.88721
1.0284,0.93828
0.87931,0.69448
1.1092,0.59012
1.1573,1.1023
0.79441,1.0009
0.98736,0.80198
1.1977,1.0811
0.90568,0.83972
1.0066,0.97227
0.95182,1.115
0.91052,0.8655
0.96927,0.58851
0.97663,1.1758
0.98649,1.0886
1.0014,0.69331
0.94195,0.96708
0.98012,0.81518
1.2171,0.99314
0.92975,1.0175
0.84715,1.0825
1.0487,1.0462
0.96008,0.95635
0.99208,0.95359
0.97714,1.1398
1.1506,1.1907
0.96228,1.2637
1.0284,0.96458
0.96787,0.80447
0.94583,0.80585
0.96708,0.67279
1.0671,0.79089
0.9368,1.0691
1.1585,1.1404
0.90153,1.2252
0.8061,1.1936
1.0164,0.94838
1.1199,1.258
1.0097,1.0274
1.0238,1.1206
0.84954,0.85495
1.0091,1.2284
1.1073,1.27
0.94215,1.2415
1.0696,1.3395
1.0575,1.1227
1.016,0.84733
0.98509,0.93872
0.88905,1.0228
0.9424,0.92567
1.107,1.0823
1.0403,0.97488
0.9445,1.0523
1.0277,0.88581
1.0833,1.03
1.0843,1.207
0.94574,1.1451
1.0687,0.59274
0.97235,0.92654
0.94988,1.3721
0.92243,1.1281
0.99949,1.2943
0.98782,0.93629
0.95347,1.1198
1.0133,0.88691
1.0623,1.2998
1.0282,1.2946
0.91642,0.86098
0.97175,1.0152
0.92587,1.2116
1.1758,0.71217
0.82168,0.75345
0.88261,1.2572
1.0803,1.0642
0.9357,0.95299
0.97671,1.0043
0.97406,1.3326
1.0475,1.1099
0.88478,1.0661
0.73027,1.3254
1.0146,1.3308
1.1922,0.93509
1.0971,0.73951
1.0561,0.90997
0.96604,0.81043
0.90823,0.84295
0.98318,1.075
0.8737,1.1384
1.0706,1.1465
0.96225,0.71419
0.99987,0.90353
1.1044,0.95088
0.83152,1.204
0.93579,0.93121
1.1504,0.59156
1.1767,1.1953
1.0329,1.0765
0.91292,0.91795
0.94913,0.89016
1.0239,0.84669
1.074,0.8784
0.85109,0.74597
0.88106,1.2756
1.045,1.305
1.1621,0.77274
1.0015,1.1075
1.0281,0.93723
1.0995,0.74642
1.0694,0.98163
0.89461,0.8567
1.1962,1.125
0.9731,1.1939
1.1275,1.1312
0.98464,1.2049
0.89174,0.94386
1.1342,1.0963
1.1503,0.82714
1.0829,0.8248
1.0351,0.8104
1.143,1.3056
0.9847,0.79612
0.93799,0.90931
0.95212,0.93086
0.84994,0.96958
1.1395,0.73872
0.81701,0.77149
1.0396,0.83997
1.0602,0.95482
0.97008,1.0299
0.92305,0.87427
0.91485,1.1102
1.11,0.54555
1.0853,0.73596
0.80785,1.0029
0.86357,1.0371
1.2175,0.89053
1.0157,0.87604
1.0504,0.7292
0.99587,1.1482
1.0522,0.63553
1.1071,1.0458
1.0418,0.6715
0.97679,1.0512
1.0195,0.69586
1.1425,1.3596
0.90239,1.0425
0.93579,0.96008
1.0002,1.1961
0.82989,1.0127
1.0708,1.1177
0.99611,0.98255
1.069,0.87112
1.1071,0.81469
1.1404,1.056
1.0449,1.3168
0.91441,0.75752
1.0203,1.2457
0.95395,0.78196
1.1149,1.0501
0.93138,1.0064
1.1607,1.211
0.96636,1.2986
0.90914,1.444
1.0045,1.0297
1.0657,1.0556
1.0376,0.28908
0.87985,0.9419
0.90951,0.95515
0.87409,0.89324
0.97636,0.59386
1.1915,0.89713
0.78867,1.032
1.0212,1.125
1.0538,0.81201
0.9087,1.3605
1.0419,1.2315
0.99237,0.76265
0.92506,1.1594
1.0147,1.0893
0.94503,0.9955
1.0191,1.0724
1.0351,0.92273
1.1079,0.91859
0.92762,0.84618
0.98678,0.90726
0.85636,1.0199
0.92335,0.61472
1.0855,1.2133
1.125,0.9451
0.91353,0.95381
0.96175,1.3952
0.91421,0.74884
0.92255,1.0578
1.05,0.96293
0.9807,0.95591
0.97903,1.0475
1.028,1.1932
0.98946,0.59689
0.95318,1.0843
0.98732,0.91393
0.81314,0.91001
0.93375,1.188
1.0846,1.2297
0.94574,1.0093
1.029,0.88626
0.94541,0.95826
0.96017,0.89603
1.0762,1.0709
1.0866,0.59548
0.99464,0.83536
0.79442,0.91852
0.95652,1.0712
0.85947,0.99203
1.0407,1.0466
0.98827,1.2395
1.0379,0.60741
0.98818,1.0441
0.74809,0.79131
1.1007,1.1525
1.1509,1.014
0.82373,0.67253
1.0262,0.67837
1.0901,0.9424
1.1018,1.0143
1.0007,0.90346
1.1254,0.91139
0.94279,0.80691
0.95075,0.9325
0.99126,0.75104
1.0011,0.95513
1.0245,0.57608
1.0166,0.94563
0.89149,1.0885
0.80636,0.91141
1.0701,0.74244
1.0529,1.2575
1.1223,1.0943
1.0246,1.1952
0.95129,0.99341
0.96904,0.78342
1.0206,0.91476
1.1633,1.1496
1.0874,1.5207
1.0518,0.93478
0.81304,1.2125
0.90582,0.6028
0.95229,1.2224
1.124,1.3637
0.96965,1.0221
1.0094,1.1143
0.8789,0.97546
0.97564,0.84637
1.0096,1.2007
0.98993,1.0849
0.97114,0.91217
1.0852,1.3928
0.92063,0.9744
0.99973,0.96687
1.0204,0.86639
1.0881,0.92322
1.0892,0.93364
1.131,0.99255
1.0182,1.2494
1.0537,0.76896
0.93514,0.76339
0.91886,0.78957
0.8638,1.3022
1.0698,0.82296
0.83656,0.96266
1.0892,0.92477
1.1251,1.4939
1.1876,1.3259
0.8822,0.97116
1.0706,0.79479
0.9074,0.96671
0.93754,1.0019
0.78262,0.99783
1.0939,1.0086
0.96413,0.946
1.0217,0.69283
1.1753,0.92131
1.0777,1.0775
0.952,0.96229
0.98685,0.8721
0.98458,1.1192
0.91258,0.67687
0.83082,0.81234
1.1086,1.1055
1.0655,1.0206
1.1502,0.88399
1.1098,1.0447
0.95811,1.2291
1.1353,0.9241
0.85238,1.1535
0.80047,1.2546
0.92695,0.93012
1.042,0.91788
0.99902,0.97629
1.0502,0.86853
1.0598,1.1041
1.0182,0.92291
1.0183,0.9887
1.047,0.9841
1.113,0.93398
1.0829,1.3544
0.92026,0.96479
1.0616,1.0177
0.79184,0.86351
0.89253,1.0735
1.1038,1.6736
0.94493,1.2959
1.022,0.72017
0.86689,1.0085
0.82875,0.96616
0.82296,1.2416
1.1285,0.77229
1.0065,1.1479
1.1446,0.93984
0.96407,0.97392
0.93057,1.0238
1.0113,0.67688
0.85303,0.55588
0.83692,1.1241
1.0284,0.91998
1.0897,0.91277
0.96089,0.66042
1.053,1.1307
1.0452,1.1156
1.0019,0.71265
1.0261,0.99368
0.92818,1.1474
1.0216,1.2221
1.0028,1.133
1.0775,0.80514
1.0605,0.75289
1.1739,0.93408
0.96611,0.95999
1.0822,0.70319
0.96928,0.87212
0.94307,1.3114
1.2366,1.2553
0.98796,1.2513
0.74849,0.78236
1.0446,0.7576
0.92481,0.863
0.76463,0.97693
1.0496,1.2369
0.8735,1.02
1.182,0.60841
1.0952,1.0082
1.1697,1.3812
1.0721,1.1024
1.0854,1.213
1.1747,0.97311
1.0025,1.2827
1.0015,0.97048
1.1584,1.1402
1.1623,1.1056
0.93113,1.3309
0.94653,0.99246
0.96059,0.60998
0.95141,0.84599
1.078,1.1151
0.9018,1.2016
0.77212,0.91014
0.76451,0.80098
0.88587,0.82152
0.9153,1.0793
1.041,0.99116
0.99784,0.84358
1.1372,1.0325
1.0895,0.77259
1.1666,1.1623
0.91844,1.1938
1.0291,0.75002
1.0585,1.1853
0.97644,0.58101
1.124,0.79389
1.0001,1.0606
1.2012,0.77921
0.9314,1.1143
1.1427,0.91435
1.087,1.0608
1.0391,1.3012
1.0951,0.90774
0.93537,1.1854
0.8455,1.1209
0.98946,1.3254
1.161,0.82985
1.0415,1.0077
1.0001,1.0007
0.90985,1.2072
1.113,0.94656
1.1008,1.1765
1.097,1.0994
0.99374,0.96613
0.89488,1.1403
1.0546,0.87953
1.1256,1.1229
1.0737,1.1536
1.0488,1.039
1.0732,0.83863
